Timestamp,Label,V_AB,V_AD,V_BC,V_CD,V_AC,V_BD
2026-04-20 00:22:57,AD_2,7.4,7.31,4.89,9.77,7.8,9.42
2026-04-20 00:22:58,AD_2,7.36,7.21,5.01,9.62,7.82,9.39
2026-04-20 00:22:58,AD_2,7.39,7.28,5.01,9.64,7.75,9.42
2026-04-20 00:22:59,AD_2,7.36,7.27,4.91,9.62,7.81,9.46
2026-04-20 00:22:59,AD_2,7.37,7.29,5.04,9.57,7.79,9.44
2026-04-20 00:22:59,AD_2,7.37,7.24,5.04,9.63,7.8,9.39
2026-04-20 00:23:00,AD_2,7.38,7.21,4.92,9.7,7.84,9.43
2026-04-20 00:23:00,AD_2,7.34,7.28,4.97,9.7,7.84,9.51
2026-04-20 00:23:01,AD_2,7.58,7.25,4.93,9.63,7.77,9.42
2026-04-20 00:23:01,AD_2,7.33,7.25,4.92,9.64,7.74,9.43
2026-04-20 00:23:01,AD_2,7.37,7.21,4.91,9.61,7.7,9.4
2026-04-20 00:23:02,AD_2,7.34,7.25,4.94,9.62,7.77,9.44
2026-04-20 00:23:02,AD_2,7.43,7.18,4.87,9.63,7.8,9.41
2026-04-20 00:23:03,AD_2,7.35,7.22,5.0,9.65,7.78,9.34
2026-04-20 00:23:03,AD_2,7.32,7.19,5.01,9.61,7.81,9.44
2026-04-20 00:23:03,AD_2,7.35,7.25,4.95,9.58,7.74,9.42
2026-04-20 00:23:04,AD_2,7.32,7.15,4.98,9.58,8.01,9.41
2026-04-20 00:23:04,AD_2,7.35,7.18,5.0,9.62,7.82,9.44
2026-04-20 00:23:05,AD_2,7.4,7.23,4.81,9.78,7.83,9.41
2026-04-20 00:23:05,AD_2,7.39,7.18,4.96,9.64,7.82,9.38
2026-04-20 00:23:05,AD_2,7.53,7.21,4.94,9.63,7.84,9.38
2026-04-20 00:23:06,AD_2,7.45,7.2,5.01,9.62,7.86,9.4
2026-04-20 00:23:06,AD_2,7.41,7.21,5.0,9.63,7.77,9.46
2026-04-20 00:23:07,AD_2,7.53,7.22,4.93,9.64,7.89,9.36
2026-04-20 00:23:07,AD_2,7.55,7.21,4.93,9.67,7.94,9.42
2026-04-20 00:23:08,AD_2,7.45,7.26,4.88,9.65,7.77,9.32
2026-04-20 00:23:08,AD_2,7.41,7.25,5.2,9.59,7.88,9.44
2026-04-20 00:23:08,AD_2,7.32,7.19,4.91,9.67,7.86,9.42
2026-04-20 00:23:09,AD_2,7.41,7.21,5.14,9.62,7.87,9.36
2026-04-20 00:23:09,AD_2,7.29,7.31,5.01,9.67,7.96,9.45
2026-04-20 00:23:10,AD_2,7.38,7.19,5.04,9.62,7.94,9.42
2026-04-20 00:23:10,AD_2,7.36,7.26,4.94,9.62,7.85,9.2
2026-04-20 00:23:10,AD_2,7.46,7.21,4.91,9.66,7.77,9.4
2026-04-20 00:23:11,AD_2,7.34,7.29,4.97,9.73,7.73,9.28
2026-04-20 00:23:11,AD_2,7.33,7.25,4.91,9.66,7.79,9.54
2026-04-20 00:23:12,AD_2,7.46,7.23,4.96,9.68,7.76,9.42
2026-04-20 00:23:12,AD_2,7.39,7.2,4.83,9.72,7.85,9.3
2026-04-20 00:23:12,AD_2,7.35,7.24,4.96,9.66,7.8,9.41
2026-04-20 00:23:13,AD_2,7.32,7.25,4.96,9.62,7.75,9.44
2026-04-20 00:23:13,AD_2,7.37,7.27,4.96,9.66,7.9,9.43
2026-04-20 00:23:14,AD_2,7.38,7.27,4.97,9.67,7.83,9.41
2026-04-20 00:23:14,AD_2,7.45,7.28,4.9,9.65,7.74,9.42
2026-04-20 00:23:14,AD_2,7.37,7.27,5.08,9.68,7.89,9.48
2026-04-20 00:23:15,AD_2,7.39,7.26,4.97,9.73,7.74,9.43
2026-04-20 00:23:15,AD_2,7.46,7.26,4.88,9.69,7.88,9.41
2026-04-20 00:23:16,AD_2,7.38,7.25,4.87,9.61,7.83,9.47
2026-04-20 00:23:16,AD_2,7.54,7.23,4.9,9.63,7.76,9.38
2026-04-20 00:23:16,AD_2,7.39,7.19,4.93,9.64,8.01,9.36
2026-04-20 00:23:17,AD_2,7.36,7.29,4.87,9.65,7.79,9.28
2026-04-20 00:23:17,AD_2,7.39,7.14,4.93,9.6,7.82,9.37
2026-04-20 00:23:18,AD_2,7.35,7.21,4.97,9.62,7.88,9.26
2026-04-20 00:23:18,AD_2,7.37,7.25,4.95,9.65,7.81,9.37
2026-04-20 00:23:18,AD_2,7.41,7.21,4.89,9.64,7.89,9.45
2026-04-20 00:23:19,AD_2,7.62,7.24,5.07,9.57,7.82,9.37
2026-04-20 00:23:19,AD_2,7.64,7.27,4.91,9.65,7.72,9.42
2026-04-20 00:23:20,AD_2,7.42,7.17,4.93,9.62,7.75,9.43
2026-04-20 00:23:20,AD_2,7.32,7.13,5.09,9.6,7.83,9.43
2026-04-20 00:23:20,AD_2,7.34,7.2,4.95,9.66,7.74,9.22
2026-04-20 00:23:21,AD_2,7.37,7.26,4.98,9.76,7.77,9.42
2026-04-20 00:23:21,AD_2,7.39,7.24,4.96,9.59,7.86,9.36
2026-04-20 00:23:22,AD_2,7.41,7.28,4.98,9.62,7.8,9.24
2026-04-20 00:23:22,AD_2,7.45,7.3,5.01,9.62,7.79,9.42
2026-04-20 00:23:22,AD_2,7.47,7.26,4.88,9.6,7.82,9.45
2026-04-20 00:23:23,AD_2,7.42,7.2,4.97,9.61,7.96,9.49
2026-04-20 00:23:23,AD_2,7.31,7.27,4.94,9.6,7.87,9.44
2026-04-20 00:23:24,AD_2,7.34,7.24,4.93,9.64,7.94,9.38
2026-04-20 00:23:24,AD_2,7.46,7.26,4.96,9.63,7.89,9.41
2026-04-20 00:23:24,AD_2,7.46,7.24,4.99,9.63,7.89,9.46
2026-04-20 00:23:25,AD_2,7.4,7.27,5.03,9.61,7.75,9.48
2026-04-20 00:23:50,AD_3,5.62,11.5,5.78,9.83,11.74,7.55
2026-04-20 00:23:50,AD_3,5.54,11.23,5.77,9.81,11.61,7.46
2026-04-20 00:23:51,AD_3,5.49,11.24,5.76,9.74,11.68,7.46
2026-04-20 00:23:51,AD_3,5.49,11.06,5.78,9.74,11.63,7.52
2026-04-20 00:23:52,AD_3,5.49,11.03,5.82,9.71,11.68,7.56
2026-04-20 00:23:52,AD_3,5.51,10.85,5.77,9.74,11.85,7.58
2026-04-20 00:23:52,AD_3,5.48,11.18,5.82,9.73,11.86,7.56
2026-04-20 00:23:53,AD_3,5.45,10.81,5.98,9.76,11.67,7.55
2026-04-20 00:23:53,AD_3,5.49,11.04,5.86,9.74,11.66,7.54
2026-04-20 00:23:54,AD_3,5.51,10.93,5.79,9.75,11.78,7.64
2026-04-20 00:23:54,AD_3,5.44,10.84,5.8,9.78,11.7,7.69
2026-04-20 00:23:54,AD_3,5.44,10.78,5.87,9.79,11.77,7.77
2026-04-20 00:23:55,AD_3,5.62,10.68,5.81,9.83,11.67,7.69
2026-04-20 00:23:55,AD_3,5.71,10.86,5.77,9.8,11.74,7.73
2026-04-20 00:23:56,AD_3,5.53,10.73,5.74,9.77,11.66,7.76
2026-04-20 00:23:56,AD_3,5.52,10.67,5.76,9.76,11.71,7.66
2026-04-20 00:23:56,AD_3,5.48,10.99,5.76,9.7,11.72,7.69
2026-04-20 00:23:57,AD_3,5.48,10.75,5.78,9.72,11.75,7.67
2026-04-20 00:23:57,AD_3,5.46,10.7,5.88,9.75,11.69,7.72
2026-04-20 00:23:58,AD_3,5.5,10.64,5.93,9.75,11.67,7.76
2026-04-20 00:23:58,AD_3,5.55,10.61,5.77,9.74,11.84,7.75
2026-04-20 00:23:58,AD_3,5.65,10.38,5.82,9.71,11.71,7.76
2026-04-20 00:23:59,AD_3,5.56,10.56,5.83,9.74,11.79,7.68
2026-04-20 00:23:59,AD_3,5.49,10.56,5.83,9.73,11.72,7.8
2026-04-20 00:24:00,AD_3,5.52,10.51,5.8,9.73,11.82,7.79
2026-04-20 00:24:00,AD_3,5.64,10.51,5.84,9.69,11.67,7.76
2026-04-20 00:24:00,AD_3,5.62,10.6,5.8,9.68,11.76,7.74
2026-04-20 00:24:01,AD_3,5.71,10.59,5.84,9.72,11.97,7.83
2026-04-20 00:24:01,AD_3,5.49,10.5,5.78,9.71,11.72,7.74
2026-04-20 00:24:02,AD_3,5.45,10.39,5.76,9.86,11.72,7.77
2026-04-20 00:24:02,AD_3,5.49,10.23,6.05,9.7,11.72,7.8
2026-04-20 00:24:02,AD_3,5.51,10.56,5.79,9.74,11.67,7.84
2026-04-20 00:24:03,AD_3,5.51,10.38,5.74,9.74,11.67,7.83
2026-04-20 00:24:03,AD_3,5.66,10.5,5.85,9.72,11.75,7.72
2026-04-20 00:24:04,AD_3,5.54,10.52,5.74,9.67,11.67,7.75
2026-04-20 00:24:04,AD_3,5.72,10.51,5.75,9.74,11.83,7.8
2026-04-20 00:24:04,AD_3,5.52,10.49,5.77,9.74,11.69,7.8
2026-04-20 00:24:05,AD_3,5.44,10.47,5.74,9.68,11.72,7.82
2026-04-20 00:24:05,AD_3,5.5,10.51,5.81,9.78,11.72,7.73
2026-04-20 00:24:06,AD_3,5.53,10.51,5.78,9.76,11.64,7.8
2026-04-20 00:24:06,AD_3,5.62,10.49,5.9,9.73,11.71,7.9
2026-04-20 00:24:06,AD_3,5.6,10.41,5.78,9.81,11.71,7.85
2026-04-20 00:24:07,AD_3,5.47,10.42,5.8,9.84,11.74,7.81
2026-04-20 00:24:07,AD_3,5.5,10.23,5.81,9.73,11.76,7.74
2026-04-20 00:24:08,AD_3,5.53,10.3,5.79,9.72,11.66,7.86
2026-04-20 00:24:08,AD_3,5.51,10.34,5.76,9.71,11.72,7.79
2026-04-20 00:24:08,AD_3,5.42,10.24,5.78,9.77,11.65,7.83
2026-04-20 00:24:09,AD_3,5.7,10.36,5.8,9.76,11.68,7.91
2026-04-20 00:24:09,AD_3,5.52,10.39,5.76,9.75,11.76,7.88
2026-04-20 00:24:09,AD_3,5.52,10.31,5.72,9.74,11.73,7.87
2026-04-20 00:24:10,AD_3,5.53,10.44,5.74,9.76,11.67,7.84
2026-04-20 00:24:10,AD_3,5.59,10.41,5.78,9.74,11.66,7.85
2026-04-20 00:24:11,AD_3,5.63,10.33,5.91,9.73,11.64,7.89
2026-04-20 00:24:11,AD_3,5.49,10.4,5.79,9.79,11.65,7.84
2026-04-20 00:24:11,AD_3,5.5,10.41,5.9,9.7,11.66,7.83
2026-04-20 00:24:12,AD_3,5.58,10.41,5.8,9.76,11.68,7.9
2026-04-20 00:24:12,AD_3,5.46,10.35,5.76,9.75,11.64,7.82
2026-04-20 00:24:13,AD_3,5.47,10.27,5.86,9.73,11.75,7.88
2026-04-20 00:24:13,AD_3,5.45,10.43,5.87,9.77,11.66,7.87
2026-04-20 00:24:13,AD_3,5.66,10.22,5.78,9.76,11.8,7.94
2026-04-20 00:24:14,AD_3,5.54,10.22,5.8,9.73,11.79,7.88
2026-04-20 00:24:14,AD_3,5.46,10.19,5.79,9.75,11.74,7.9
2026-04-20 00:24:15,AD_3,5.67,10.17,5.9,9.73,11.84,7.88
2026-04-20 00:24:15,AD_3,5.73,10.18,5.74,9.72,11.73,7.91
2026-04-20 00:24:15,AD_3,5.51,10.41,5.79,9.72,11.7,7.88
2026-04-20 00:24:16,AD_3,5.49,10.15,5.89,9.68,11.7,7.84
2026-04-20 00:24:16,AD_3,5.6,10.33,5.77,9.74,11.74,7.94
2026-04-20 00:24:17,AD_3,5.52,10.22,5.8,9.73,11.63,7.91
2026-04-20 00:24:17,AD_3,5.47,10.09,5.8,9.76,11.66,7.83
2026-04-20 00:24:18,AD_3,5.48,10.25,5.78,9.73,11.71,7.79
2026-04-20 00:24:18,AD_3,5.53,10.07,5.8,9.69,11.67,7.85
2026-04-20 00:24:18,AD_3,5.51,10.31,5.8,9.69,11.78,7.88
2026-04-20 00:24:19,AD_3,5.65,10.16,5.77,9.79,11.77,7.8
2026-04-20 00:24:19,AD_3,5.65,10.24,5.8,9.68,11.71,7.72
2026-04-20 00:24:20,AD_3,5.58,10.21,5.81,9.73,11.68,7.86
2026-04-20 00:24:20,AD_3,5.52,10.34,5.71,9.74,11.75,7.83
2026-04-20 00:24:20,AD_3,5.5,10.28,5.84,9.74,11.77,7.89
2026-04-20 00:24:21,AD_3,5.48,10.3,6.04,9.78,11.64,7.86
2026-04-20 00:24:21,AD_3,5.62,10.33,5.92,9.75,11.74,7.93
2026-04-20 00:24:22,AD_3,5.48,9.97,5.97,9.72,11.69,7.9
2026-04-20 00:24:22,AD_3,5.44,10.3,5.74,9.73,11.71,7.88
2026-04-20 00:24:22,AD_3,5.46,10.33,5.91,9.76,11.71,7.86
2026-04-20 00:24:23,AD_3,5.46,10.37,5.81,9.73,11.69,7.83
2026-04-20 00:24:23,AD_3,5.87,10.25,5.76,9.76,11.77,7.86
2026-04-20 00:24:24,AD_3,5.46,10.28,5.79,9.75,11.65,7.82
2026-04-20 00:24:24,AD_3,5.49,10.28,5.97,9.74,11.65,7.81
2026-04-20 00:24:24,AD_3,5.51,10.33,5.76,9.76,11.69,7.92
2026-04-20 00:24:25,AD_3,5.84,10.25,5.89,9.71,11.73,7.9
2026-04-20 00:24:25,AD_3,5.51,10.17,5.89,9.72,11.71,7.9
2026-04-20 00:24:25,AD_3,5.46,10.27,5.76,9.74,11.63,7.84
2026-04-20 00:24:26,AD_3,5.51,10.17,5.81,9.74,11.72,7.84
2026-04-20 00:24:26,AD_3,5.47,10.21,5.88,9.73,11.7,7.91
2026-04-20 00:24:27,AD_3,5.72,10.11,5.81,9.73,11.7,7.82
2026-04-20 00:24:27,AD_3,5.47,10.28,5.83,9.72,11.7,7.82
2026-04-20 00:24:28,AD_3,5.53,10.24,5.93,9.75,11.73,7.87
2026-04-20 00:24:28,AD_3,5.58,10.29,5.75,9.69,11.85,7.86
2026-04-20 00:24:28,AD_3,5.49,10.23,5.72,9.69,11.77,7.86
2026-04-20 00:24:29,AD_3,5.57,10.26,5.75,9.72,11.69,7.81
2026-04-20 00:24:29,AD_3,5.55,10.33,5.81,9.69,11.7,7.85
2026-04-20 00:24:30,AD_3,5.49,10.3,5.77,9.78,11.72,7.91
2026-04-20 00:24:30,AD_3,5.49,10.29,6.02,9.75,11.74,7.91
2026-04-20 00:24:30,AD_3,5.51,10.26,5.85,9.7,11.65,7.88
2026-04-20 00:24:31,AD_3,5.57,10.2,5.79,9.7,11.69,7.79
2026-04-20 00:24:31,AD_3,5.54,10.27,5.87,9.7,11.76,7.79
2026-04-20 00:24:32,AD_3,5.44,10.23,5.8,9.68,11.72,7.88
2026-04-20 00:24:32,AD_3,5.46,10.3,5.93,9.77,11.73,7.91
2026-04-20 00:24:32,AD_3,5.47,10.25,5.96,9.75,11.71,7.92
2026-04-20 00:24:33,AD_3,5.56,10.22,5.74,9.81,11.68,7.94
2026-04-20 00:24:33,AD_3,5.48,10.09,5.74,9.74,11.69,7.76
2026-04-20 00:24:33,AD_3,5.51,10.18,5.83,9.7,11.74,7.87
2026-04-20 00:24:34,AD_3,5.54,10.33,5.82,9.73,11.69,7.88
2026-04-20 00:24:34,AD_3,5.51,10.25,5.8,9.77,11.75,7.93
2026-04-20 00:24:35,AD_3,5.52,10.28,5.77,9.73,11.68,7.89
2026-04-20 00:24:35,AD_3,5.46,10.29,5.9,9.7,11.74,7.88
2026-04-20 00:24:35,AD_3,5.52,10.29,5.91,9.71,11.74,7.87
2026-04-20 00:24:36,AD_3,5.52,10.27,5.8,9.7,11.68,7.93
2026-04-20 00:24:36,AD_3,5.45,10.17,5.85,9.76,11.63,7.89
2026-04-20 00:24:37,AD_3,5.5,10.1,5.89,9.7,11.7,7.88
2026-04-20 00:24:37,AD_3,5.47,10.13,5.76,9.75,11.69,7.93
2026-04-20 00:24:37,AD_3,5.5,10.26,5.87,9.75,11.84,7.84
2026-04-20 00:24:38,AD_3,5.79,10.13,5.81,9.76,11.68,7.78
2026-04-20 00:24:38,AD_3,5.52,10.07,5.76,9.7,11.74,7.8
2026-04-20 00:24:39,AD_3,5.5,10.11,5.75,9.67,11.77,8.01
2026-04-20 00:24:39,AD_3,5.45,10.1,5.78,9.73,11.64,7.92
2026-04-20 00:24:39,AD_3,5.6,10.18,5.75,9.73,12.17,7.91
2026-04-20 00:24:40,AD_3,5.48,10.07,5.81,9.71,12.0,7.89
2026-04-20 00:24:40,AD_3,5.69,10.1,5.72,9.69,11.72,7.97
2026-04-20 00:24:41,AD_3,5.47,10.0,5.76,9.7,11.84,7.99
2026-04-20 00:24:41,AD_3,5.5,10.14,5.94,9.7,11.77,7.87
2026-04-20 00:24:41,AD_3,5.48,10.1,5.88,9.77,11.69,7.8
2026-04-20 00:24:42,AD_3,5.44,10.22,5.85,9.74,11.67,7.9
2026-04-20 00:24:42,AD_3,5.66,10.25,5.75,9.77,11.75,7.94
2026-04-20 00:24:43,AD_3,5.59,10.2,5.76,9.72,11.76,7.84
2026-04-20 00:24:43,AD_3,5.65,10.24,5.79,9.77,11.66,7.9
2026-04-20 00:24:43,AD_3,5.52,10.28,5.83,9.71,11.68,7.88
2026-04-20 00:24:44,AD_3,5.5,10.24,5.91,9.76,11.72,7.92
2026-04-20 00:24:44,AD_3,5.55,10.24,5.78,9.75,11.82,7.91
2026-04-20 00:24:45,AD_3,5.47,10.13,5.75,9.75,11.83,7.89
2026-04-20 00:24:45,AD_3,5.53,10.32,5.85,9.71,11.65,7.92
2026-04-20 00:24:45,AD_3,5.49,10.26,5.85,9.74,11.7,7.92
2026-04-20 00:24:46,AD_3,5.56,10.31,5.78,9.76,11.73,7.91
2026-04-20 00:24:46,AD_3,5.48,10.27,5.91,9.75,11.78,7.86
2026-04-20 00:24:47,AD_3,5.51,10.25,5.79,9.68,11.67,7.81
2026-04-20 00:24:47,AD_3,5.44,10.15,5.85,9.73,11.68,7.98
2026-04-20 00:24:47,AD_3,5.45,10.0,5.97,9.72,11.64,7.95
2026-04-20 00:24:48,AD_3,5.47,10.26,5.99,9.71,11.75,7.97
2026-04-20 00:24:48,AD_3,5.67,10.07,5.89,9.76,11.79,7.99
2026-04-20 00:24:49,AD_3,5.51,10.11,5.79,9.73,11.7,7.92
2026-04-20 00:24:49,AD_3,5.48,10.09,5.74,9.72,11.87,8.04
2026-04-20 00:24:49,AD_3,5.49,10.0,6.23,9.73,11.73,8.0
2026-04-20 00:24:50,AD_3,5.44,10.09,5.76,9.75,11.69,8.07
2026-04-20 00:24:50,AD_3,5.55,10.02,6.06,9.72,11.79,8.17
2026-04-20 00:24:51,AD_3,5.49,10.0,5.82,9.69,11.72,7.93
2026-04-20 00:24:51,AD_3,5.46,10.09,5.8,9.71,11.71,7.86
2026-04-20 00:24:51,AD_3,5.5,10.19,5.79,9.78,11.66,7.99
2026-04-20 00:24:52,AD_3,5.54,10.07,5.74,9.73,11.72,8.05
2026-04-20 00:24:52,AD_3,5.48,10.23,5.75,9.75,11.76,8.05
2026-04-20 00:24:53,AD_3,5.44,10.09,6.02,9.77,11.71,8.04
2026-04-20 00:24:53,AD_3,5.57,9.89,5.79,9.77,11.84,7.9
2026-04-20 00:24:54,AD_3,5.46,10.15,5.76,9.72,11.67,7.95
2026-04-20 00:24:54,AD_3,5.49,10.13,5.77,9.73,11.69,8.02
2026-04-20 00:24:54,AD_3,5.44,10.07,5.8,9.81,11.73,8.0
2026-04-20 00:24:55,AD_3,5.54,10.11,5.8,9.72,11.73,7.88
2026-04-20 00:24:55,AD_3,5.49,10.3,5.92,9.7,11.71,7.9
2026-04-20 00:24:56,AD_3,5.45,10.24,5.86,9.76,11.7,7.91
2026-04-20 00:24:56,AD_3,5.51,10.28,5.81,9.75,11.71,7.85
2026-04-20 00:24:56,AD_3,5.5,10.06,5.74,9.73,11.69,8.0
2026-04-20 00:24:57,AD_3,5.44,10.12,5.8,9.71,11.66,7.96
2026-04-20 00:24:57,AD_3,5.82,10.28,5.78,9.8,11.65,7.89
2026-04-20 00:24:58,AD_3,5.8,10.29,5.77,9.78,11.82,7.91
2026-04-20 00:24:58,AD_3,5.65,10.25,5.76,9.74,11.7,8.02
2026-04-20 00:24:58,AD_3,5.54,10.12,5.74,9.74,11.67,7.96
2026-04-20 00:24:59,AD_3,5.51,10.25,5.81,9.73,11.82,7.91
2026-04-20 00:24:59,AD_3,5.49,10.27,5.84,9.74,11.72,7.87
2026-04-20 00:25:00,AD_3,5.5,10.26,5.86,9.76,11.7,8.05
2026-04-20 00:25:00,AD_3,5.51,10.03,5.87,9.76,11.71,8.05
2026-04-20 00:25:00,AD_3,5.52,10.02,5.8,9.68,11.68,7.96
2026-04-20 00:25:01,AD_3,5.51,10.13,5.74,9.69,11.72,8.01
2026-04-20 00:25:01,AD_3,5.5,10.05,5.83,9.73,11.64,7.88
2026-04-20 00:25:02,AD_3,5.51,10.06,5.86,9.79,11.77,8.04
2026-04-20 00:25:02,AD_3,5.42,10.08,5.74,9.71,11.73,8.12
2026-04-20 00:25:02,AD_3,5.51,9.87,5.83,9.74,11.79,7.94
2026-04-20 00:25:03,AD_3,5.51,9.87,5.78,9.74,11.81,7.87
2026-04-20 00:25:03,AD_3,5.58,10.11,5.86,9.71,11.74,7.94
2026-04-20 00:25:04,AD_3,5.56,10.14,5.84,9.72,11.68,7.84
2026-04-20 00:25:04,AD_3,5.5,10.26,5.82,9.75,11.68,7.99
2026-04-20 00:25:04,AD_3,5.47,10.13,5.76,9.74,11.76,7.92
2026-04-20 00:25:05,AD_3,5.43,10.05,5.8,9.74,11.67,8.01
2026-04-20 00:25:05,AD_3,5.45,10.03,5.91,9.69,11.7,8.01
2026-04-20 00:25:06,AD_3,5.44,10.12,5.8,9.73,11.73,8.0
2026-04-20 00:25:06,AD_3,5.43,10.22,5.81,9.74,11.72,8.0
2026-04-20 00:25:06,AD_3,5.66,10.06,5.73,9.7,11.78,7.97
2026-04-20 00:25:07,AD_3,5.45,10.27,5.8,9.78,11.64,7.95
2026-04-20 00:25:07,AD_3,5.69,10.24,5.77,9.69,11.73,8.01
2026-04-20 00:25:08,AD_3,5.51,10.2,5.77,9.77,11.71,8.0
2026-04-20 00:25:08,AD_3,5.74,10.24,5.86,9.68,11.67,7.93
2026-04-20 00:25:08,AD_3,5.55,10.28,5.95,9.8,11.64,7.92
2026-04-20 00:25:09,AD_3,5.62,10.25,5.88,9.74,11.71,7.92
2026-04-20 00:25:09,AD_3,5.45,10.2,5.78,9.75,11.67,7.89
2026-04-20 00:25:10,AD_3,5.53,10.28,5.84,9.71,11.76,7.94
2026-04-20 00:25:44,AD_4,5.73,10.85,5.27,9.91,11.17,7.75
2026-04-20 00:25:44,AD_4,6.03,10.89,5.25,9.94,11.19,7.7
2026-04-20 00:25:45,AD_4,5.74,10.84,5.23,9.9,11.24,7.73
2026-04-20 00:25:45,AD_4,5.74,10.76,5.17,9.89,11.5,7.68
2026-04-20 00:25:46,AD_4,5.74,10.79,5.31,9.91,11.26,7.74
2026-04-20 00:25:46,AD_4,5.74,10.61,5.24,9.89,11.15,7.71
2026-04-20 00:25:46,AD_4,5.75,10.8,5.2,9.85,11.29,7.7
2026-04-20 00:25:47,AD_4,5.75,10.44,5.18,9.92,11.2,7.78
2026-04-20 00:25:47,AD_4,5.7,10.53,5.21,9.98,11.3,7.72
2026-04-20 00:25:48,AD_4,5.8,10.78,5.32,9.84,11.17,7.76
2026-04-20 00:25:48,AD_4,5.73,10.5,5.43,9.87,11.31,7.79
2026-04-20 00:25:48,AD_4,5.79,10.64,5.22,9.93,11.17,7.75
2026-04-20 00:25:49,AD_4,5.81,10.52,5.25,9.88,11.21,7.7
2026-04-20 00:25:49,AD_4,5.8,10.53,5.17,9.88,11.33,7.72
2026-04-20 00:25:50,AD_4,5.78,10.19,5.2,9.88,11.33,7.75
2026-04-20 00:25:50,AD_4,5.79,10.45,5.44,9.87,11.25,7.71
2026-04-20 00:25:50,AD_4,5.73,10.38,5.16,9.83,11.21,7.84
2026-04-20 00:25:51,AD_4,5.74,10.25,5.32,9.87,11.22,7.83
2026-04-20 00:25:51,AD_4,5.73,10.33,5.39,9.84,11.28,7.82
2026-04-20 00:25:52,AD_4,5.84,10.16,5.21,9.96,11.24,7.99
2026-04-20 00:25:52,AD_4,5.78,10.22,5.26,9.89,11.34,7.91
2026-04-20 00:25:52,AD_4,5.73,10.34,5.31,9.82,11.29,7.89
2026-04-20 00:25:53,AD_4,5.81,10.27,5.38,9.85,11.23,7.77
2026-04-20 00:25:53,AD_4,5.77,10.16,5.21,9.86,11.23,7.93
2026-04-20 00:25:54,AD_4,5.77,10.22,5.2,9.88,11.29,7.9
2026-04-20 00:25:54,AD_4,5.7,10.08,5.23,9.93,11.35,7.85
2026-04-20 00:25:54,AD_4,5.83,10.24,5.17,9.87,11.23,7.87
2026-04-20 00:25:55,AD_4,5.84,10.24,5.22,9.84,11.29,7.95
2026-04-20 00:25:55,AD_4,5.77,10.19,5.21,9.85,11.28,7.93
2026-04-20 00:25:56,AD_4,5.72,10.21,5.27,9.88,11.3,7.91
2026-04-20 00:25:56,AD_4,5.73,10.27,5.19,9.81,11.24,7.92
2026-04-20 00:25:56,AD_4,5.72,10.23,5.2,9.87,11.3,7.87
2026-04-20 00:25:57,AD_4,5.71,10.03,5.26,9.86,11.33,7.92
2026-04-20 00:25:57,AD_4,5.79,10.07,5.21,9.85,11.3,7.88
2026-04-20 00:25:58,AD_4,5.93,10.17,5.22,9.9,11.2,7.94
2026-04-20 00:25:58,AD_4,5.97,10.18,5.24,9.83,11.37,7.99
2026-04-20 00:25:58,AD_4,5.8,10.07,5.29,9.85,11.18,7.95
2026-04-20 00:25:59,AD_4,6.02,9.88,5.22,9.94,11.25,7.93
2026-04-20 00:25:59,AD_4,6.1,10.16,5.22,9.83,11.29,7.89
2026-04-20 00:26:00,AD_4,5.74,10.17,5.22,9.89,11.27,8.0
2026-04-20 00:26:00,AD_4,5.7,10.17,5.43,9.87,11.27,7.96
2026-04-20 00:26:00,AD_4,5.71,10.08,5.18,9.86,11.3,7.96
2026-04-20 00:26:01,AD_4,5.7,10.13,5.44,9.9,11.17,7.95
2026-04-20 00:26:01,AD_4,5.71,10.13,5.27,9.87,11.24,8.05
2026-04-20 00:26:02,AD_4,5.65,10.09,5.41,9.88,11.43,7.98
2026-04-20 00:26:02,AD_4,5.8,10.09,5.2,9.97,11.19,7.97
2026-04-20 00:26:02,AD_4,5.69,10.03,5.28,9.86,11.24,7.97
2026-04-20 00:26:03,AD_4,5.84,10.12,5.19,9.99,11.33,7.88
2026-04-20 00:26:03,AD_4,5.77,10.08,5.21,9.81,11.27,8.03
2026-04-20 00:26:04,AD_4,5.73,10.07,5.22,9.87,11.28,8.02
2026-04-20 00:26:04,AD_4,5.67,10.08,5.19,9.86,11.25,7.96
2026-04-20 00:26:04,AD_4,5.75,10.13,5.35,9.85,11.21,8.07
2026-04-20 00:26:05,AD_4,5.73,10.06,5.22,9.89,11.35,8.04
2026-04-20 00:26:05,AD_4,5.7,10.06,5.28,9.82,11.2,8.02
2026-04-20 00:26:06,AD_4,5.75,9.93,5.3,10.02,11.26,8.0
2026-04-20 00:26:06,AD_4,5.69,10.1,5.29,9.87,11.34,7.99
2026-04-20 00:26:06,AD_4,5.72,10.04,5.25,9.86,11.23,7.98
2026-04-20 00:26:07,AD_4,5.8,10.06,5.3,9.85,11.22,8.02
2026-04-20 00:26:07,AD_4,5.84,10.03,5.31,9.82,11.25,7.97
2026-04-20 00:26:08,AD_4,5.66,9.9,5.2,9.91,11.21,7.95
2026-04-20 00:26:08,AD_4,5.77,9.91,5.22,9.8,11.55,7.98
2026-04-20 00:26:08,AD_4,5.79,9.92,5.18,9.84,11.23,7.87
2026-04-20 00:26:09,AD_4,5.77,10.09,5.16,9.88,11.31,7.91
